Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Вес (без упаковки),Родина бренда,Страна-производитель,Колеса,Максимальная нагрузка,Поддон для сбора жидкости,Нижняя обвязка,Количество боковин
https://cdn.entero.ru/mp@2x/97/a3/97a33602bab95dda72dc01abfd6df373.jpg,Вешало для туш Проммаш СПТР-1,Вешало для туш Проммаш СПТР-1,34484,RUB,Нет,Проммаш,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/311431,"<p>Вешало для туш <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/311431"">Проммаш СПТР-1</a></b> предназначено для подвешивания, транспортировки и безопасного длительного хранения мясных туш и полутуш на предприятиях общественного питания и торговли. Разборная конструкция выполнена из нержавеющей стали.</p>

<p>В комплект поставки входят 10 крючков.</p>",311431,1793 мм,793 мм,1973 мм,,,,0,https://entero.ru/manuals/373535/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%9F%D1%80%D0%BE%D0%BC%D0%BC%D0%B0%D1%88.pdf;https://entero.ru/manuals/373557/%D0%A2%D0%B5%D1%85%D0%BD%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9%20%D0%BA%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%9F%D1%80%D0%BE%D0%BC%D0%BC%D0%B0%D1%88.pdf,37080,,,Россия,,,,,
https://cdn.entero.ru/mp@2x/c1/e9/c1e9b4fd6ef1e6673be2141e56887085.jpg,Вешало для туш ЦМИ ВТ3-160/60/180,Вешало для туш ЦМИ ВТ3-160/60/180,39082,RUB,Нет,ЦМИ,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/232857,"<p>Вешало для туш <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232857"">ЦМИ ВТ3-160/60/180</a> </b>предназначено для подвешивания, транспортировки и безопасного длительного хранения мясных туш и полутуш на предприятиях общественного питания и торговли. Изделие выполнено полностью из высококачественной пищевой нержавеющей стали.</p>

<p><b class=""o"">Крюки в комплект поставки не входят и приобретаются отдельно.</b></p>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Поддон для сбора жидкости</li>
<li>Нижняя обвязка</li>
<li>Колеса</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с 2 боковинами.</span></em></p>",232857,1600 мм,600 мм,1800 мм,,,,0,,41577,,,Россия,,,,,3
https://cdn.entero.ru/mp@2x/9d/9a/9d9a1db5c999417a2c90cbaecaaef826.jpg;https://cdn.entero.ru/mp@2x/e8/29/e82926b8484e6ae0f339bb59e8dcfa92.jpg;https://cdn.entero.ru/mp@2x/0e/67/0e67665eb701f38d68cf3a271593ae46.jpg;https://cdn.entero.ru/mp@2x/e7/d7/e7d79d5b52b16e78affd9739c7122732.jpg;https://cdn.entero.ru/mp@2x/c1/38/c1383e0fab5a7633c58645f13624da16.jpg,Вешало для туш Restoinox ВТС-2-15/8-ПК,Вешало для туш Restoinox ВТС-2-15/8-ПК,39602,RUB,Нет,Restoinox,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/150917,"<p>Вешало для туш <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/150917"">Restoinox ВТС-2-15/8-ПК</a> </b>предназначено для подвешивания, транспортировки и безопасного длительного хранения мясных туш и полутуш на предприятиях общественного питания и торговли. Модель оснащена поддоном и 4 колесами, которые могут быть заменены на регулируемые по высоте ножки. Сварной каркас выполнен из трубы 40х40 мм нержавеющей стали AISI 430, поддон - из нержавеющей стали AISI 430.</p>

<p><b class=""o"">Крюки в комплект поставки не входят и приобретаются отдельно.</b></p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина стали:
<ul>
<li>Ножки: 1,5 мм</li>
<li>Поддон: 1 мм </li>
</ul>
</li>
<li>Диаметр колес: 100 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>S-образный крюк <a href=""https://entero.ru/item/150915"">Restoinox ВТС-2</a></li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",150917,800 мм,1500 мм,2000 мм,34 кг,1,810x1510x2010 мм,0,https://entero.ru/manuals/509358/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BE%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D0%B8.pdf,42130,,,Россия,Да,,Да,,
https://cdn.entero.ru/mp@2x/9c/8a/9c8ac48b8e195eed7538a52dad428b4c.jpg,Вешало для туш ЦМИ ВТ3-200/60/180,Вешало для туш ЦМИ ВТ3-200/60/180,40545,RUB,Нет,ЦМИ,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/232858,"<p>Вешало для туш <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232858"">ЦМИ ВТ3-200/60/180</a> </b>предназначено для подвешивания, транспортировки и безопасного длительного хранения мясных туш и полутуш на предприятиях общественного питания и торговли. Изделие выполнено полностью из высококачественной пищевой нержавеющей стали.</p>

<p><b class=""o"">Крюки в комплект поставки не входят и приобретаются отдельно.</b></p>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Поддон для сбора жидкости</li>
<li>Нижняя обвязка</li>
<li>Колеса</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с 2 боковинами.</span></em></p>",232858,2000 мм,600 мм,1800 мм,,,,0,,44071,,,Россия,,,,,3
https://cdn.entero.ru/mp@2x/b5/74/b5743fe1ba54880359f1f77216a9d787.jpg,Вешало для туш ЦМИ ВТ3-240/60/180,Вешало для туш ЦМИ ВТ3-240/60/180,42008,RUB,Нет,ЦМИ,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/232861,"<p>Вешало для туш <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232861"">ЦМИ ВТ3-240/60/180</a> </b>предназначено для подвешивания, транспортировки и безопасного длительного хранения мясных туш и полутуш на предприятиях общественного питания и торговли. Изделие выполнено полностью из высококачественной пищевой нержавеющей стали.</p>

<p><b class=""o"">Крюки в комплект поставки не входят и приобретаются отдельно.</b></p>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Поддон для сбора жидкости</li>
<li>Нижняя обвязка</li>
<li>Колеса</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с 2 боковинами.</span></em></p>",232861,2400 мм,600 мм,1800 мм,,,,0,,,,,Россия,,,,,3
https://cdn.entero.ru/mp@2x/31/1a/311aedbed658bb4c67bd2b9f870dd535.jpg,Вешало для мяса KAYMAN СМ-122/1808,161151,42518,RUB,Нет,KAYMAN,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/116233,"<p>Вешало для мяса <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/116233"">KAYMAN СМ-122/1808</a></b> используется на предприятиях общественного питания и торговли для подвешивания, транспортировки и безопасного длительного хранения мясных туш и полутуш. Сварной каркас выполнен из трубы 40х40 мм из нержавеющей стали AISI 304.</p>

<p><b class=""o"">Крюки в комплект поставки не входят и приобретаются отдельно.</b></p>

<p><b>Характеристики:</b></p>

<ul>
<li>Количество секций: 4</li>
<li>Максимальная нагрузка: 250 кг на м/п</li>
<li>Габариты в упаковке: 200х850х1780 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Крюк для мяса <a href=""https://entero.ru/item/371703"">AISI 304</a></li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера.</span></em></p>",116233,800 мм,1000 мм,1750 мм,45 кг,1,1780x850x200 мм,0,https://entero.ru/manuals/496891/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20KAYMAN.pdf,46215,45 кг,,Россия,,,,Да,
https://cdn.entero.ru/mp@2x/4a/3f/4a3f13a4084c3e73aa86bfaa2549040c.jpg,Вешало для туш ЦМИ ВТ3-300/60/180,Вешало для туш ЦМИ ВТ3-300/60/180,44187,RUB,Нет,ЦМИ,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/232864,"<p>Вешало для туш <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232864"">ЦМИ ВТ3-300/60/180</a> </b>предназначено для подвешивания, транспортировки и безопасного длительного хранения мясных туш и полутуш на предприятиях общественного питания и торговли. Изделие выполнено полностью из высококачественной пищевой нержавеющей стали.</p>

<p><b class=""o"">Крюки в комплект поставки не входят и приобретаются отдельно.</b></p>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li>Поддон для сбора жидкости</li>
<li>Нижняя обвязка</li>
<li>Колеса</li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с 2 боковинами.</span></em></p>",232864,3000 мм,600 мм,1800 мм,,,,0,,47513,,,Россия,,,,,3
https://cdn.entero.ru/mp@2x/25/16/251648a22f3456cb22df33ebf29e1525.jpg,Вешало для туш Техно-ТТ СТС-931/1000,Вешало для туш Техно-ТТ СТС-931/1000,47790,RUB,Нет,Техно-ТТ,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/364123,"<p>Вешало <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364123"">Техно-ТТ СТС-931/1000</a></b> предназначено для подвешивания мясных туш с целью замораживания, дефростации на предприятиях пищевой промышленности, общественного питания и торговли. Модель состоит из боковин треугольной формы, узла подвеса, усиливающих продольной и поперечных нижних перекладин и подпятниками для крепления к полу. Сварной каркас выполнен из профиля трубы квадратного сечения из нержавеющей стали марки AISI304, перекладина подвеса – из профиля трубы круглого сечения. Изделие поставляется в собранном виде.</p>

<p><span style=""color:#ff0000;"">Крюки не входят в комплект поставки и приобретаются отдельно.</span></p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина материалов:
<ul>
<li>Перекладина подвеса: 3 мм</li>
<li>Каркас: 1,2 мм</li>
<li>Подпятники: 2 мм</li>
</ul>
</li>
<li>Габариты:
<ul>
<li>Диаметр перекладины подвеса: 42 мм</li>
<li>Профиль каркаса: 40х40 мм</li>
<li>Профиль подпятников: 80х80 мм</li>
</ul>
</li>
<li>Габариты в упаковке: 1020х820х1760 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li><a href=""https://entero.ru/item/364127"">Крюк</a></li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с крюками.</span></em></p>",364123,1020 мм,800 мм,1750 мм,,,,0,https://entero.ru/manuals/473614/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf;https://entero.ru/manuals/473623/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,50840,17 кг,Россия,Россия,,150 кг,,,2
https://cdn.entero.ru/mp@2x/72/ec/72ec1baa08526f183eeef81d805dba3e.jpg,Вешало для туш Техно-ТТ СТР-935/1000,Вешало для туш Техно-ТТ СТР-935/1000,49368,RUB,Нет,Техно-ТТ,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/364126,"<p>Вешало <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364126"">Техно-ТТ СТР-935/1000</a></b> предназначено для подвешивания мясных туш с целью замораживания, дефростации на предприятиях пищевой промышленности, общественного питания и торговли. Модель состоит из боковин прямоугольной формы, узла подвеса, усиливающих продольной и поперечных нижних перекладин и подпятниками для крепления к полу. Разборный каркас выполнен из профиля трубы квадратного сечения из нержавеющей стали марки AISI304, перекладины подвеса – из профиля трубы круглого сечения. Изделие поставляется в разобранном виде.</p>

<p><span style=""color:#ff0000;"">Крюки не входят в комплект поставки и приобретаются отдельно.</span></p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина материалов:
<ul>
<li>Перекладины подвеса: 3 мм</li>
<li>Каркас: 1,2 мм</li>
<li>Подпятники: 2 мм</li>
</ul>
</li>
<li>Габариты:
<ul>
<li>Диаметр перекладины подвеса: 42 мм</li>
<li>Профиль каркаса: 40х40 мм</li>
<li>Профиль подпятников: 80х80 мм</li>
</ul>
</li>
<li>Габариты в упаковке: 1020х820х1760 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li><a href=""https://entero.ru/item/364127"">Крюк</a></li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с крюками.</span></em></p>",364126,1020 мм,800 мм,1750 мм,,,,0,https://entero.ru/manuals/473617/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf;https://entero.ru/manuals/473620/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,,25 кг,Россия,Россия,,250 кг,,,2
https://cdn.entero.ru/mp@2x/25/de/25dea57b2cdc431450659766efd38b17.jpg,Вешало для туш Техно-ТТ СТС-935/1000,Вешало для туш Техно-ТТ СТС-935/1000,55503,RUB,Нет,Техно-ТТ,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/364125,"<p>Вешало <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364125"">Техно-ТТ СТС-935/1000</a></b> предназначено для подвешивания мясных туш с целью замораживания, дефростации на предприятиях пищевой промышленности, общественного питания и торговли. Модель состоит из боковин прямоугольной формы, узла подвеса, усиливающих продольной и поперечных нижних перекладин и подпятниками для крепления к полу. Сварной каркас выполнен из профиля трубы квадратного сечения из нержавеющей стали марки AISI304, перекладины подвеса – из профиля трубы круглого сечения. Изделие поставляется в собранном виде.</p>

<p><span style=""color:#ff0000;"">Крюки не входят в комплект поставки и приобретаются отдельно.</span></p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина материалов:
<ul>
<li>Перекладины подвеса: 3 мм</li>
<li>Каркас: 1,2 мм</li>
<li>Подпятники: 2 мм</li>
</ul>
</li>
<li>Габариты:
<ul>
<li>Диаметр перекладины подвеса: 42 мм</li>
<li>Профиль каркаса: 40х40 мм</li>
<li>Профиль подпятников: 80х80 мм</li>
</ul>
</li>
<li>Габариты в упаковке: 1020х820х1760 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li><a href=""https://entero.ru/item/364127"">Крюк</a></li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с крюками.</span></em></p>",364125,1020 мм,800 мм,1750 мм,,,,0,https://entero.ru/manuals/473616/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf;https://entero.ru/manuals/473621/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,57816,25 кг,Россия,Россия,,250 кг,,,2
https://cdn.entero.ru/mp@2x/c9/9f/c99f83b7a1e63b803b1e31caa288a491.jpg,Вешало для туш Техно-ТТ СТР-931/1000,Вешало для туш Техно-ТТ СТР-931/1000,57016,RUB,Нет,Техно-ТТ,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/364124,"<p>Вешало <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364124"">Техно-ТТ СТР-931/1000</a></b> предназначено для подвешивания мясных туш с целью замораживания, дефростации на предприятиях пищевой промышленности, общественного питания и торговли. Модель состоит из боковин треугольной формы, узла подвеса, усиливающих продольной и поперечных нижних перекладин и подпятниками для крепления к полу. Разборный каркас выполнен из профиля трубы квадратного сечения из нержавеющей стали марки AISI304, перекладина подвеса – из профиля трубы круглого сечения. Изделие поставляется в разобранном виде.</p>

<p><span style=""color:#ff0000;"">Крюки не входят в комплект поставки и приобретаются отдельно.</span></p>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Толщина материалов:
<ul>
<li>Перекладина подвеса: 3 мм</li>
<li>Каркас: 1,2 мм</li>
<li>Подпятники: 2 мм</li>
</ul>
</li>
<li>Габариты:
<ul>
<li>Диаметр перекладины подвеса: 42 мм</li>
<li>Профиль каркаса: 40х40 мм</li>
<li>Профиль подпятников: 80х80 мм</li>
</ul>
</li>
<li>Габариты в упаковке: 1020х820х1760 мм</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li><a href=""https://entero.ru/item/364127"">Крюк</a></li>
</ul>

<p><em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с крюками.</span></em></p>",364124,1020 мм,800 мм,1750 мм,,,,0,https://entero.ru/manuals/473615/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf;https://entero.ru/manuals/473622/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,,17 кг,Россия,Россия,,150 кг,,,2
https://cdn.entero.ru/mp@2x/bb/8f/bb8f4c3822502e62babc9e4a98531c97.jpg;https://cdn.entero.ru/mp@2x/c7/9d/c79dd1e9452d7096414de5d0c797e9a5.jpg,Вешало для мясных туш Gastrolux ВТ-148/1,1-секц. 1400х800х1800,73764,RUB,Нет,Gastrolux,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/110217,"<p>Вешало для мясных туш <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/110217"">Gastrolux ВТ-148/1</a></b> предназначено для подвешивания, транспортировки и безопасного длительного хранения мясных туш и полутуш на предприятиях общественного питания. Модель оснащена колесами повышенной грузоподъемности европейского производства. Сварной каркас выполнен из труб из нержавеющей стали AISI 430 диаметром 50 мм.</p>

<p>В комплект поставки входят крюки для туш.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Количество секций: 1</li>
<li>Количество крюков: 6</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li><a href=""https://entero.ru/item/110218"">Крюк для туш одинарный</a></li>
<li><a href=""https://entero.ru/item/110220"">Поддон со сливом 1400х800 мм</a></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с установленным поддоном.</span></em></p>",110217,1400 мм,800 мм,1800 мм,,,,0,https://entero.ru/manuals/490940/%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%BE%D0%B5%20%D0%BF%D0%B8%D1%81%D1%8C%D0%BC%D0%BE.pdf,,41 кг,,Россия,Да,,,,
https://cdn.entero.ru/mp@2x/bd/83/bd838ba47fd88afe278732ae49c1b363.jpg;https://cdn.entero.ru/mp@2x/bb/7b/bb7b779eb2857edacbea34612af92ddb.jpg,Вешало для мясных туш Gastrolux ВТ-188/1,1-секц. 1800х800х1800,76651,RUB,Нет,Gastrolux,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/110216,"<p>Вешало для мясных туш <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/110216"">Gastrolux ВТ-188/1</a></b> предназначено для подвешивания, транспортировки и безопасного длительного хранения мясных туш и полутуш на предприятиях общественного питания. Модель оснащена колесами повышенной грузоподъемности европейского производства. Сварной каркас выполнен из труб из нержавеющей стали AISI 430 диаметром 50 мм.</p>

<p>В комплект поставки входят крюки для туш.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Количество секций: 1</li>
<li>Количество крюков: 8</li>
</ul>

<p><b>Опции (заказываются отдельно):</b></p>

<ul>
<li><a href=""https://entero.ru/item/110218"">Крюк для туш одинарный</a></li>
<li><a href=""https://entero.ru/item/110221"">Поддон со сливом 1800х800 мм</a></li>
</ul>

<p><br>
<em><span style=""color:#FF0000;"">Внимание! На фото аналогичная модель другого размера с установленным поддоном.</span></em></p>",110216,1800 мм,800 мм,1800 мм,,,,0,https://entero.ru/manuals/490942/%D0%98%D0%BD%D1%84%D0%BE%D1%80%D0%BC%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%BE%D0%B5%20%D0%BF%D0%B8%D1%81%D1%8C%D0%BC%D0%BE.pdf,80685,45 кг,,Россия,Да,,,,
https://cdn.entero.ru/mp@2x/91/35/91356411a00d25985c2953386d5c3297.jpg,Крюк для вешала для туш KAYMAN AISI 304,Крюк для вешала для туш KAYMAN AISI 304,1328,RUB,Да,KAYMAN,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/371703,"<p>Крюк <b class=""b"">Tatra <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/371703"">KAYMAN AISI 304</a></b> используется совместно с вешалами для подвешивания мясных туш на предприятиях общественного питания и торговли. Изделие выполнено из прутка из безопасной для пищевой продукции нержавеющей стали марки AISI 304.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Рекомендованная нагрузка: 130 кг</li>
<li>Диаметр прутка: 10 мм</li>
<li>Габариты в упаковке: 260х150х405 мм</li>
</ul>",371703,,,,,,,0,https://entero.ru/manuals/496895/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20KAYMAN.pdf,,,,,,,,,
https://cdn.entero.ru/mp@2x/b7/76/b776c5bb2bb16d35503520f7083fb951.jpg,Крюк для вешала Mecon ВДДп сталь оцинкованная,Крюк для вешала Mecon ВДДп сталь оцинкованная,140,RUB,Нет,,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/348172,"<p>Крюк <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/348172""><b class=""b"">Mecon ВДДп</b></a> используется с вешалами для туш. Модель выполнена из оцинкованной стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Толщина прутка: 10 мм</li>
<li>Вес с упаковкой: 0,32 кг</li>
</ul>",348172,,,,,,,0,https://entero.ru/manuals/428804/%D0%A0%D0%B5%D0%BA%D0%BE%D0%BC%D0%B5%D0%BD%D0%B4%D0%B0%D1%86%D0%B8%D0%B8%20%D0%BF%D0%BE%20%D1%83%D1%85%D0%BE%D0%B4%D1%83.pdf,167,,,,,,,,
https://cdn.entero.ru/mp@2x/6e/eb/6eeb1c49de101f9b763a63fe495de988.jpg,Крюк для вешала Mecon ВДДп сталь нержавеющая,Крюк для вешала Mecon ВДДп сталь нержавеющая,314,RUB,Нет,,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/348175,"<p>Крюк <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/348175""><b class=""b"">Mecon ВДДп</b></a> используется с вешалами для туш. Модель выполнена из нержавеющей стали.</p>

<p><b>Характеристики:</b></p>

<ul>
<li>Толщина прутка: 10 мм</li>
<li>Вес с упаковкой: 0,32 кг</li>
</ul>",348175,,,,,,,0,https://entero.ru/manuals/428821/%D0%A0%D0%B5%D0%BA%D0%BE%D0%BC%D0%B5%D0%BD%D0%B4%D0%B0%D1%86%D0%B8%D0%B8%20%D0%BF%D0%BE%20%D1%83%D1%85%D0%BE%D0%B4%D1%83.pdf,,,,,,,,,
https://cdn.entero.ru/mp@2x/d0/7d/d07d9bbbe5c68a84436a0357b2451d24.jpg,Крюк ЦМИ Кр8 для вешало,Крюк ЦМИ Кр8 для вешало,825,RUB,Нет,ЦМИ,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/232843,"<p>Крюк <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232843""><b class=""b"">ЦМИ Кр8</b></a><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232843""><b class=""b""> </b></a>предназначен для использования совместно с вешалами для туш ЦМИ<a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/232843""><b class=""b""> </b></a>на предприятиях общественного питания и торговли. Изделие выполнено из пищевой нержавеющей стали.</p>",232843,,,,,,,0,,1130,,,,,,,,
https://entero.ru/i/nofoto-m.jpg,Крюк для вешала для туш Техно-ТТ 411,Крюк для вешала для туш Техно-ТТ 411,1339,RUB,Нет,Техно-ТТ,Профоборудование,Нейтральное,Вешала для туш,https://entero.ru/item/364127,"<p>Крюк <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/364127"">Техно-ТТ 411</a></b> используется совместно с вешалами для подвешивания туш на предприятиях пищевой промышленности, общественного питания и торговли. Изделие выполнено из стального прутка.</p>

<p><b>​Характеристики:</b></p>

<ul>
<li>Диаметр стального прутка: 10 мм</li>
</ul>",364127,,,,,,,0,https://entero.ru/manuals/473618/%D0%9A%D0%B0%D1%82%D0%B0%D0%BB%D0%BE%D0%B3%20%D0%BE%D0%B1%D0%BE%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D1%8F%20%D0%A2%D0%B5%D1%85%D0%BD%D0%BE-%D0%A2%D0%A2.pdf;https://entero.ru/manuals/473619/%D0%94%D0%B5%D0%BA%D0%BB%D0%B0%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D1%81%D0%BE%D0%BE%D1%82%D0%B2%D0%B5%D1%82%D1%81%D1%82%D0%B2%D0%B8%D1%8F.pdf,,,,,,,,,
